runid,well,gene,barcode,counts
NS1519_22018,A1,CCHFV,6A1,26
NS1519_22018,A1,CCHFV,6B1,42
NS1519_22018,A1,CCHFV,6C1,17
NS1519_22018,A1,CCHFV,6E1,37
NS1519_22018,A1,CCHFV,6F1,71
NS1519_22018,A1,DUGV,7D10,282
NS1519_22018,A1,DUGV,2H8,283
NS1519_22018,A1,DUGV,2A9,245
NS1519_22018,A1,DUGV,2C9,322
NS1519_22018,A1,DUGV,2D9,142
NS1519_22018,A1,NWV,7B12,283
NS1519_22018,A1,NWV,10A12,208
NS1519_22018,A1,NWV,10B12,406
NS1519_22018,A1,NWV,10D12,580
NS1519_22018,A1,NWV,10E12,403
NS1519_22018,A1,SHV,3F11,18
NS1519_22018,A1,SHV,3H11,43
NS1519_22018,A1,SHV,3A12,15
NS1519_22018,A1,SHV,3E12,55
NS1519_22018,A1,SHV,3F12,19
NS1519_22018,A1,LV,6B3,204
NS1519_22018,A1,LV,6C3,314
NS1519_22018,A1,LV,6D3,257
NS1519_22018,A1,LV,6E3,230
NS1519_22018,A1,LV,6G3,129
NS1519_22018,A1,HCoV-229E-3CL,5D8,230
NS1519_22018,A1,HCoV-229E-3CL,5E8,433
NS1519_22018,A1,HCoV-229E-3CL,5F8,336
NS1519_22018,A1,HCoV-229E-3CL,5H8,480
NS1519_22018,A1,HCoV-229E-3CL,5A9,285
NS1519_22018,A1,HCoV-NL63-3CL,5H10,811
NS1519_22018,A1,HCoV-NL63-3CL,5A11,1047
NS1519_22018,A1,HCoV-NL63-3CL,5C11,994
NS1519_22018,A1,HCoV-NL63-3CL,5E11,935
NS1519_22018,A1,HCoV-NL63-3CL,5F11,828
NS1519_22018,A1,SARS-CoV-1-3CL,2F1,214
NS1519_22018,A1,SARS-CoV-1-3CL,2G1,241
NS1519_22018,A1,SARS-CoV-1-3CL,2A2,237
NS1519_22018,A1,SARS-CoV-1-3CL,2C2,164
NS1519_22018,A1,SARS-CoV-1-3CL,2D2,121
NS1519_22018,A1,SARS-CoV-2-3CL,9E2,1423
NS1519_22018,A1,SARS-CoV-2-3CL,1E12,1769
NS1519_22018,A1,SARS-CoV-2-3CL,1G12,2224
NS1519_22018,A1,SARS-CoV-2-3CL,1H12,1161
NS1519_22018,A1,SARS-CoV-2-3CL,4E1,1896
NS1519_22018,A1,MERS-CoV-3CL,8B4,106
NS1519_22018,A1,MERS-CoV-3CL,8D4,232
NS1519_22018,A1,MERS-CoV-3CL,8F4,57
NS1519_22018,A1,MERS-CoV-3CL,8H4,213
NS1519_22018,A1,MERS-CoV-3CL,8A6,168
NS1519_22018,A1,HCoV-HKU1-3CL,3D10,898
NS1519_22018,A1,HCoV-HKU1-3CL,3E10,677
NS1519_22018,A1,HCoV-HKU1-3CL,3H10,859
NS1519_22018,A1,HCoV-HKU1-3CL,3C11,1313
NS1519_22018,A1,HCoV-HKU1-3CL,3D11,589
NS1519_22018,A1,HCoV-OC43-3CL,7G1,787
NS1519_22018,A1,HCoV-OC43-3CL,7H1,1107
NS1519_22018,A1,HCoV-OC43-3CL,7A2,1651
NS1519_22018,A1,HCoV-OC43-3CL,7B2,768
NS1519_22018,A1,HCoV-OC43-3CL,7D2,830
NS1519_22018,A1,Bat-CoV-HKU4-3CL,7E3,351
NS1519_22018,A1,Bat-CoV-HKU4-3CL,7F3,517
NS1519_22018,A1,Bat-CoV-HKU4-3CL,7G3,376
NS1519_22018,A1,Bat-CoV-HKU4-3CL,7H3,658
NS1519_22018,A1,Bat-CoV-HKU4-3CL,7A4,968
NS1519_22018,A1,Bat-CoV-HKU9-3CL,11D8,170
NS1519_22018,A1,Bat-CoV-HKU9-3CL,11F8,195
NS1519_22018,A1,Bat-CoV-HKU9-3CL,11G8,133
NS1519_22018,A1,Bat-CoV-HKU9-3CL,11H8,192
NS1519_22018,A1,Bat-CoV-HKU9-3CL,11B9,167
