runid,well,gene,barcode,counts
NCIDIV_4878,A1,CCHFV,6A1,18
NCIDIV_4878,A1,CCHFV,6B1,42
NCIDIV_4878,A1,CCHFV,6C1,24
NCIDIV_4878,A1,CCHFV,6E1,15
NCIDIV_4878,A1,CCHFV,6F1,20
NCIDIV_4878,A1,DUGV,7D10,98
NCIDIV_4878,A1,DUGV,2H8,136
NCIDIV_4878,A1,DUGV,2A9,199
NCIDIV_4878,A1,DUGV,2C9,179
NCIDIV_4878,A1,DUGV,2D9,153
NCIDIV_4878,A1,NWV,7B12,215
NCIDIV_4878,A1,NWV,10A12,156
NCIDIV_4878,A1,NWV,10B12,278
NCIDIV_4878,A1,NWV,10D12,221
NCIDIV_4878,A1,NWV,10E12,210
NCIDIV_4878,A1,SHV,3F11,24
NCIDIV_4878,A1,SHV,3H11,21
NCIDIV_4878,A1,SHV,3A12,32
NCIDIV_4878,A1,SHV,3E12,34
NCIDIV_4878,A1,SHV,3F12,7
NCIDIV_4878,A1,LV,6B3,170
NCIDIV_4878,A1,LV,6C3,165
NCIDIV_4878,A1,LV,6D3,482
NCIDIV_4878,A1,LV,6E3,209
NCIDIV_4878,A1,LV,6G3,167
NCIDIV_4878,A1,HCoV-229E-3CL,5D8,371
NCIDIV_4878,A1,HCoV-229E-3CL,5E8,445
NCIDIV_4878,A1,HCoV-229E-3CL,5F8,655
NCIDIV_4878,A1,HCoV-229E-3CL,5H8,582
NCIDIV_4878,A1,HCoV-229E-3CL,5A9,423
NCIDIV_4878,A1,HCoV-NL63-3CL,5H10,1010
NCIDIV_4878,A1,HCoV-NL63-3CL,5A11,483
NCIDIV_4878,A1,HCoV-NL63-3CL,5C11,409
NCIDIV_4878,A1,HCoV-NL63-3CL,5E11,409
NCIDIV_4878,A1,HCoV-NL63-3CL,5F11,492
NCIDIV_4878,A1,SARS-CoV-1-3CL,2F1,48
NCIDIV_4878,A1,SARS-CoV-1-3CL,2G1,123
NCIDIV_4878,A1,SARS-CoV-1-3CL,2A2,117
NCIDIV_4878,A1,SARS-CoV-1-3CL,2C2,104
NCIDIV_4878,A1,SARS-CoV-1-3CL,2D2,338
NCIDIV_4878,A1,SARS-CoV-2-3CL,9E2,1051
NCIDIV_4878,A1,SARS-CoV-2-3CL,1E12,1355
NCIDIV_4878,A1,SARS-CoV-2-3CL,1G12,398
NCIDIV_4878,A1,SARS-CoV-2-3CL,1H12,1183
NCIDIV_4878,A1,SARS-CoV-2-3CL,4E1,1366
NCIDIV_4878,A1,MERS-CoV-3CL,8B4,146
NCIDIV_4878,A1,MERS-CoV-3CL,8D4,283
NCIDIV_4878,A1,MERS-CoV-3CL,8F4,116
NCIDIV_4878,A1,MERS-CoV-3CL,8H4,312
NCIDIV_4878,A1,MERS-CoV-3CL,8A6,173
NCIDIV_4878,A1,HCoV-HKU1-3CL,3D10,792
NCIDIV_4878,A1,HCoV-HKU1-3CL,3E10,678
NCIDIV_4878,A1,HCoV-HKU1-3CL,3H10,485
NCIDIV_4878,A1,HCoV-HKU1-3CL,3C11,443
NCIDIV_4878,A1,HCoV-HKU1-3CL,3D11,603
NCIDIV_4878,A1,HCoV-OC43-3CL,7G1,1795
NCIDIV_4878,A1,HCoV-OC43-3CL,7H1,1886
NCIDIV_4878,A1,HCoV-OC43-3CL,7A2,2273
NCIDIV_4878,A1,HCoV-OC43-3CL,7B2,1089
NCIDIV_4878,A1,HCoV-OC43-3CL,7D2,1194
NCIDIV_4878,A1,Bat-CoV-HKU4-3CL,7E3,200
NCIDIV_4878,A1,Bat-CoV-HKU4-3CL,7F3,356
NCIDIV_4878,A1,Bat-CoV-HKU4-3CL,7G3,461
NCIDIV_4878,A1,Bat-CoV-HKU4-3CL,7H3,374
NCIDIV_4878,A1,Bat-CoV-HKU4-3CL,7A4,569
NCIDIV_4878,A1,Bat-CoV-HKU9-3CL,11D8,414
NCIDIV_4878,A1,Bat-CoV-HKU9-3CL,11F8,353
NCIDIV_4878,A1,Bat-CoV-HKU9-3CL,11G8,350
NCIDIV_4878,A1,Bat-CoV-HKU9-3CL,11H8,361
NCIDIV_4878,A1,Bat-CoV-HKU9-3CL,11B9,271
NCIDIV_4878,A1,Bat-SV-CoVZC45-3CL,5C4,495
NCIDIV_4878,A1,Bat-SV-CoVZC45-3CL,5D4,283
NCIDIV_4878,A1,Bat-SV-CoVZC45-3CL,5F4,312
NCIDIV_4878,A1,Bat-SV-CoVZC45-3CL,9D6,297
NCIDIV_4878,A1,Bat-SV-CoVZC45-3CL,5A5,373
NCIDIV_4878,A1,Beluga-CoV-SW1,11D2,43
NCIDIV_4878,A1,Beluga-CoV-SW1,11G2,45
