runid,well,gene,barcode,counts
NCIDIV_4877,A1,CCHFV,6A1,81
NCIDIV_4877,A1,CCHFV,6B1,49
NCIDIV_4877,A1,CCHFV,6C1,74
NCIDIV_4877,A1,CCHFV,6E1,9
NCIDIV_4877,A1,CCHFV,6F1,48
NCIDIV_4877,A1,DUGV,7D10,425
NCIDIV_4877,A1,DUGV,2H8,259
NCIDIV_4877,A1,DUGV,2A9,355
NCIDIV_4877,A1,DUGV,2C9,347
NCIDIV_4877,A1,DUGV,2D9,407
NCIDIV_4877,A1,NWV,7B12,444
NCIDIV_4877,A1,NWV,10A12,769
NCIDIV_4877,A1,NWV,10B12,478
NCIDIV_4877,A1,NWV,10D12,702
NCIDIV_4877,A1,NWV,10E12,535
NCIDIV_4877,A1,SHV,3F11,57
NCIDIV_4877,A1,SHV,3H11,17
NCIDIV_4877,A1,SHV,3A12,21
NCIDIV_4877,A1,SHV,3E12,58
NCIDIV_4877,A1,SHV,3F12,13
NCIDIV_4877,A1,LV,6B3,343
NCIDIV_4877,A1,LV,6C3,325
NCIDIV_4877,A1,LV,6D3,316
NCIDIV_4877,A1,LV,6E3,379
NCIDIV_4877,A1,LV,6G3,78
NCIDIV_4877,A1,HCoV-229E-3CL,5D8,138
NCIDIV_4877,A1,HCoV-229E-3CL,5E8,362
NCIDIV_4877,A1,HCoV-229E-3CL,5F8,260
NCIDIV_4877,A1,HCoV-229E-3CL,5H8,428
NCIDIV_4877,A1,HCoV-229E-3CL,5A9,244
NCIDIV_4877,A1,HCoV-NL63-3CL,5H10,1159
NCIDIV_4877,A1,HCoV-NL63-3CL,5A11,1153
NCIDIV_4877,A1,HCoV-NL63-3CL,5C11,542
NCIDIV_4877,A1,HCoV-NL63-3CL,5E11,637
NCIDIV_4877,A1,HCoV-NL63-3CL,5F11,889
NCIDIV_4877,A1,SARS-CoV-1-3CL,2F1,179
NCIDIV_4877,A1,SARS-CoV-1-3CL,2G1,271
NCIDIV_4877,A1,SARS-CoV-1-3CL,2A2,326
NCIDIV_4877,A1,SARS-CoV-1-3CL,2C2,177
NCIDIV_4877,A1,SARS-CoV-1-3CL,2D2,231
NCIDIV_4877,A1,SARS-CoV-2-3CL,9E2,2364
NCIDIV_4877,A1,SARS-CoV-2-3CL,1E12,2639
NCIDIV_4877,A1,SARS-CoV-2-3CL,1G12,1548
NCIDIV_4877,A1,SARS-CoV-2-3CL,1H12,1338
NCIDIV_4877,A1,SARS-CoV-2-3CL,4E1,2188
NCIDIV_4877,A1,MERS-CoV-3CL,8B4,277
NCIDIV_4877,A1,MERS-CoV-3CL,8D4,296
NCIDIV_4877,A1,MERS-CoV-3CL,8F4,161
NCIDIV_4877,A1,MERS-CoV-3CL,8H4,277
NCIDIV_4877,A1,MERS-CoV-3CL,8A6,492
NCIDIV_4877,A1,HCoV-HKU1-3CL,3D10,1022
NCIDIV_4877,A1,HCoV-HKU1-3CL,3E10,783
NCIDIV_4877,A1,HCoV-HKU1-3CL,3H10,999
NCIDIV_4877,A1,HCoV-HKU1-3CL,3C11,1114
NCIDIV_4877,A1,HCoV-HKU1-3CL,3D11,1052
NCIDIV_4877,A1,HCoV-OC43-3CL,7G1,1037
NCIDIV_4877,A1,HCoV-OC43-3CL,7H1,1018
NCIDIV_4877,A1,HCoV-OC43-3CL,7A2,1399
NCIDIV_4877,A1,HCoV-OC43-3CL,7B2,1116
NCIDIV_4877,A1,HCoV-OC43-3CL,7D2,772
NCIDIV_4877,A1,Bat-CoV-HKU4-3CL,7E3,555
NCIDIV_4877,A1,Bat-CoV-HKU4-3CL,7F3,893
NCIDIV_4877,A1,Bat-CoV-HKU4-3CL,7G3,1063
NCIDIV_4877,A1,Bat-CoV-HKU4-3CL,7H3,883
NCIDIV_4877,A1,Bat-CoV-HKU4-3CL,7A4,1426
NCIDIV_4877,A1,Bat-CoV-HKU9-3CL,11D8,503
NCIDIV_4877,A1,Bat-CoV-HKU9-3CL,11F8,422
NCIDIV_4877,A1,Bat-CoV-HKU9-3CL,11G8,189
NCIDIV_4877,A1,Bat-CoV-HKU9-3CL,11H8,219
NCIDIV_4877,A1,Bat-CoV-HKU9-3CL,11B9,199
NCIDIV_4877,A1,Bat-SV-CoVZC45-3CL,5C4,606
NCIDIV_4877,A1,Bat-SV-CoVZC45-3CL,5D4,950
NCIDIV_4877,A1,Bat-SV-CoVZC45-3CL,5F4,820
NCIDIV_4877,A1,Bat-SV-CoVZC45-3CL,9D6,707
NCIDIV_4877,A1,Bat-SV-CoVZC45-3CL,5A5,689
NCIDIV_4877,A1,Beluga-CoV-SW1,11D2,162
NCIDIV_4877,A1,Beluga-CoV-SW1,11G2,104
NCIDIV_4877,A1,Beluga-CoV-SW1,11H2,181
NCIDIV_4877,A1,Beluga-CoV-SW1,11A3,156
NCIDIV_4877,A1,Beluga-CoV-SW1,11B3,132
NCIDIV_4877,A1,HCoV-NL63-PLP2,6H1,1327
NCIDIV_4877,A1,HCoV-NL63-PLP2,6A2,865
NCIDIV_4877,A1,HCoV-NL63-PLP2,6C2,751
NCIDIV_4877,A1,HCoV-NL63-PLP2,6E2,728
NCIDIV_4877,A1,HCoV-NL63-PLP2,6F2,584
NCIDIV_4877,A1,SARS-CoV-1-PLP,6B4,176
NCIDIV_4877,A1,SARS-CoV-1-PLP,6C4,459
NCIDIV_4877,A1,SARS-CoV-1-PLP,6D4,155
NCIDIV_4877,A1,SARS-CoV-1-PLP,6E4,317
NCIDIV_4877,A1,SARS-CoV-1-PLP,6G4,294
NCIDIV_4877,A1,SARS-CoV-2-PLP,6D6,569
