runid,well,gene,barcode,counts
NCIDIV_4875,A1,CCHFV,6A1,28
NCIDIV_4875,A1,CCHFV,6B1,85
NCIDIV_4875,A1,CCHFV,6C1,11
NCIDIV_4875,A1,CCHFV,6E1,105
NCIDIV_4875,A1,CCHFV,6F1,24
NCIDIV_4875,A1,DUGV,7D10,675
NCIDIV_4875,A1,DUGV,2H8,327
NCIDIV_4875,A1,DUGV,2A9,553
NCIDIV_4875,A1,DUGV,2C9,518
NCIDIV_4875,A1,DUGV,2D9,415
NCIDIV_4875,A1,NWV,7B12,820
NCIDIV_4875,A1,NWV,10A12,950
NCIDIV_4875,A1,NWV,10B12,799
NCIDIV_4875,A1,NWV,10D12,1208
NCIDIV_4875,A1,NWV,10E12,1005
NCIDIV_4875,A1,SHV,3F11,14
NCIDIV_4875,A1,SHV,3H11,10
NCIDIV_4875,A1,SHV,3A12,98
NCIDIV_4875,A1,SHV,3E12,50
NCIDIV_4875,A1,SHV,3F12,210
NCIDIV_4875,A1,LV,6B3,1078
NCIDIV_4875,A1,LV,6C3,760
NCIDIV_4875,A1,LV,6D3,982
NCIDIV_4875,A1,LV,6E3,610
NCIDIV_4875,A1,LV,6G3,428
NCIDIV_4875,A1,HCoV-229E-3CL,5D8,2142
NCIDIV_4875,A1,HCoV-229E-3CL,5E8,1613
NCIDIV_4875,A1,HCoV-229E-3CL,5F8,1712
NCIDIV_4875,A1,HCoV-229E-3CL,5H8,1947
NCIDIV_4875,A1,HCoV-229E-3CL,5A9,527
NCIDIV_4875,A1,HCoV-NL63-3CL,5H10,1407
NCIDIV_4875,A1,HCoV-NL63-3CL,5A11,1145
NCIDIV_4875,A1,HCoV-NL63-3CL,5C11,1202
NCIDIV_4875,A1,HCoV-NL63-3CL,5E11,1711
NCIDIV_4875,A1,HCoV-NL63-3CL,5F11,1670
NCIDIV_4875,A1,SARS-CoV-1-3CL,2F1,432
NCIDIV_4875,A1,SARS-CoV-1-3CL,2G1,258
NCIDIV_4875,A1,SARS-CoV-1-3CL,2A2,440
NCIDIV_4875,A1,SARS-CoV-1-3CL,2C2,461
NCIDIV_4875,A1,SARS-CoV-1-3CL,2D2,419
NCIDIV_4875,A1,SARS-CoV-2-3CL,9E2,3216
NCIDIV_4875,A1,SARS-CoV-2-3CL,1E12,2646
NCIDIV_4875,A1,SARS-CoV-2-3CL,1G12,3773
NCIDIV_4875,A1,SARS-CoV-2-3CL,1H12,3770
NCIDIV_4875,A1,SARS-CoV-2-3CL,4E1,2905
NCIDIV_4875,A1,MERS-CoV-3CL,8B4,398
NCIDIV_4875,A1,MERS-CoV-3CL,8D4,662
NCIDIV_4875,A1,MERS-CoV-3CL,8F4,433
NCIDIV_4875,A1,MERS-CoV-3CL,8H4,684
NCIDIV_4875,A1,MERS-CoV-3CL,8A6,784
NCIDIV_4875,A1,HCoV-HKU1-3CL,3D10,1718
NCIDIV_4875,A1,HCoV-HKU1-3CL,3E10,1790
NCIDIV_4875,A1,HCoV-HKU1-3CL,3H10,1806
NCIDIV_4875,A1,HCoV-HKU1-3CL,3C11,2431
NCIDIV_4875,A1,HCoV-HKU1-3CL,3D11,1254
NCIDIV_4875,A1,HCoV-OC43-3CL,7G1,5838
NCIDIV_4875,A1,HCoV-OC43-3CL,7H1,6824
NCIDIV_4875,A1,HCoV-OC43-3CL,7A2,6473
NCIDIV_4875,A1,HCoV-OC43-3CL,7B2,4957
NCIDIV_4875,A1,HCoV-OC43-3CL,7D2,6514
NCIDIV_4875,A1,Bat-CoV-HKU4-3CL,7E3,1270
NCIDIV_4875,A1,Bat-CoV-HKU4-3CL,7F3,981
NCIDIV_4875,A1,Bat-CoV-HKU4-3CL,7G3,1822
NCIDIV_4875,A1,Bat-CoV-HKU4-3CL,7H3,1653
NCIDIV_4875,A1,Bat-CoV-HKU4-3CL,7A4,1323
NCIDIV_4875,A1,Bat-CoV-HKU9-3CL,11D8,1564
NCIDIV_4875,A1,Bat-CoV-HKU9-3CL,11F8,1563
NCIDIV_4875,A1,Bat-CoV-HKU9-3CL,11G8,1445
NCIDIV_4875,A1,Bat-CoV-HKU9-3CL,11H8,1290
NCIDIV_4875,A1,Bat-CoV-HKU9-3CL,11B9,907
NCIDIV_4875,A1,Bat-SV-CoVZC45-3CL,5C4,1267
NCIDIV_4875,A1,Bat-SV-CoVZC45-3CL,5D4,1348
NCIDIV_4875,A1,Bat-SV-CoVZC45-3CL,5F4,866
NCIDIV_4875,A1,Bat-SV-CoVZC45-3CL,9D6,909
NCIDIV_4875,A1,Bat-SV-CoVZC45-3CL,5A5,1364
NCIDIV_4875,A1,Beluga-CoV-SW1,11D2,318
NCIDIV_4875,A1,Beluga-CoV-SW1,11G2,220
NCIDIV_4875,A1,Beluga-CoV-SW1,11H2,221
NCIDIV_4875,A1,Beluga-CoV-SW1,11A3,292
NCIDIV_4875,A1,Beluga-CoV-SW1,11B3,383
NCIDIV_4875,A1,HCoV-NL63-PLP2,6H1,1113
NCIDIV_4875,A1,HCoV-NL63-PLP2,6A2,1119
NCIDIV_4875,A1,HCoV-NL63-PLP2,6C2,951
NCIDIV_4875,A1,HCoV-NL63-PLP2,6E2,837
NCIDIV_4875,A1,HCoV-NL63-PLP2,6F2,1094
NCIDIV_4875,A1,SARS-CoV-1-PLP,6B4,584
NCIDIV_4875,A1,SARS-CoV-1-PLP,6C4,648
NCIDIV_4875,A1,SARS-CoV-1-PLP,6D4,613
NCIDIV_4875,A1,SARS-CoV-1-PLP,6E4,453
NCIDIV_4875,A1,SARS-CoV-1-PLP,6G4,932
NCIDIV_4875,A1,SARS-CoV-2-PLP,6D6,2228
NCIDIV_4875,A1,SARS-CoV-2-PLP,6E6,1692
NCIDIV_4875,A1,SARS-CoV-2-PLP,6F6,2466
NCIDIV_4875,A1,SARS-CoV-2-PLP,6H6,2303
NCIDIV_4875,A1,SARS-CoV-2-PLP,6A7,2822
NCIDIV_4875,A1,MERS-CoV-PLP,6B9,670
NCIDIV_4875,A1,MERS-CoV-PLP,6C9,860
NCIDIV_4875,A1,MERS-CoV-PLP,6E9,909
NCIDIV_4875,A1,MERS-CoV-PLP,6F9,881
NCIDIV_4875,A1,MERS-CoV-PLP,6H9,762
NCIDIV_4875,A1,Bat-SL-CoVZC45-PLP2,7E2,1183
NCIDIV_4875,A1,Bat-SL-CoVZC45-PLP2,7G2,850
NCIDIV_4875,A1,Bat-SL-CoVZC45-PLP2,7H2,723
NCIDIV_4875,A1,Bat-SL-CoVZC45-PLP2,7A3,910
NCIDIV_4875,A1,Bat-SL-CoVZC45-PLP2,7B3,764
NCIDIV_4875,A1,LGTV,4C7,2726
NCIDIV_4875,A1,LGTV,4E10,1071
NCIDIV_4875,A1,LGTV,4F12,1745
NCIDIV_4875,A1,LGTV,4F7,2421
NCIDIV_4875,A1,LGTV,4F10,3092
NCIDIV_4875,A1,DENV,11C6,8628
NCIDIV_4875,A1,DENV,11D6,12851
NCIDIV_4875,A1,DENV,11H6,11549
NCIDIV_4875,A1,DENV,11A7,9507
NCIDIV_4875,A1,POWV,7B4,1499
NCIDIV_4875,A1,POWV,7C4,1900
NCIDIV_4875,A1,POWV,7E4,1457
NCIDIV_4875,A1,POWV,7F4,1747
NCIDIV_4875,A1,POWV,7A5,1944
NCIDIV_4875,A1,WNV,7G6,3254
NCIDIV_4875,A1,WNV,7H6,2236
NCIDIV_4875,A1,WNV,7A7,4905
NCIDIV_4875,A1,WNV,7B7,5436
NCIDIV_4875,A1,WNV,7D7,2600
NCIDIV_4875,A1,ZIKV,1G7,3576
NCIDIV_4875,A1,ZIKV,1A8,4933
NCIDIV_4875,A1,ZIKV,1C8,3092
NCIDIV_4875,A1,ZIKV,1D8,4136
NCIDIV_4875,A1,ZIKV,1E8,3453
NCIDIV_4875,A1,HCV,7E12,3358
NCIDIV_4875,A1,HCV,7F12,3217
NCIDIV_4875,A1,HCV,7G12,3203
NCIDIV_4875,A1,HCV,7H12,2638
NCIDIV_4875,A1,HCV,9B1,1653
NCIDIV_4875,A1,SLEV,9H2,490
NCIDIV_4875,A1,SLEV,9B3,592
NCIDIV_4875,A1,SLEV,9E3,474
NCIDIV_4875,A1,SLEV,9F3,570
NCIDIV_4875,A1,SLEV,9H3,430
NCIDIV_4875,A1,KUNV,7A8,2955
NCIDIV_4875,A1,KUNV,7E8,3244
NCIDIV_4875,A1,KUNV,7F8,3349
NCIDIV_4875,A1,KUNV,7H8,3796
NCIDIV_4875,A1,KUNV,7D9,4462
NCIDIV_4875,A1,PV,2D6,3461
NCIDIV_4875,A1,PV,2F6,3208
NCIDIV_4875,A1,PV,2G6,2397
NCIDIV_4875,A1,PV,2B7,3628
NCIDIV_4875,A1,PV,2C7,2803
NCIDIV_4875,A1,SV-A,9B5,1053
NCIDIV_4875,A1,SV-A,9D5,1179
NCIDIV_4875,A1,SV-A,9E5,924
NCIDIV_4875,A1,SV-A,9F5,1093
NCIDIV_4875,A1,SV-A,9G5,1463
NCIDIV_4875,A1,HAV,7E11,3968
NCIDIV_4875,A1,HAV,7F11,5430
NCIDIV_4875,A1,HAV,7G11,3555
NCIDIV_4875,A1,HAV,7H11,6588
NCIDIV_4875,A1,EMCV,9B12,1405
NCIDIV_4875,A1,EMCV,9D12,2173
NCIDIV_4875,A1,EMCV,9E12,2546
NCIDIV_4875,A1,EMCV,9F12,1485
NCIDIV_4875,A1,HPeV,2A8,555
NCIDIV_4875,A1,HPeV,2B8,884
NCIDIV_4875,A1,HPeV,2C8,754
NCIDIV_4875,A1,HPeV,2D8,532
NCIDIV_4875,A1,HPeV,2E8,696
NCIDIV_4875,A1,HRV-B14,9C1,920
NCIDIV_4875,A1,HRV-B14,9H1,1074
NCIDIV_4875,A1,HRV-B14,9A2,1326
NCIDIV_4875,A1,HRV-B14,9B2,829
NCIDIV_4875,A1,HRV-B14,9C2,2051
NCIDIV_4875,A1,CV-B3,7E9,370
NCIDIV_4875,A1,CV-B3,7F9,444
NCIDIV_4875,A1,CV-B3,7H9,148
NCIDIV_4875,A1,CV-B3,7A10,338
NCIDIV_4875,A1,CV-B3,7B10,225
NCIDIV_4875,A1,HTLV,3B6,347
NCIDIV_4875,A1,HTLV,3D6,416
NCIDIV_4875,A1,HTLV,3F6,379
NCIDIV_4875,A1,HTLV,3A7,489
NCIDIV_4875,A1,HTLV,3B7,428
NCIDIV_4875,A1,HIV-2,7E10,6305
NCIDIV_4875,A1,HIV-2,7D12,8467
NCIDIV_4875,A1,HIV-2,9G2,6224
NCIDIV_4875,A1,HIV-2,9A5,5161
NCIDIV_4875,A1,HIV-2,9A9,5097
NCIDIV_4875,A1,HIV-1,1E3,6752
NCIDIV_4875,A1,HIV-1,9C10,7775
NCIDIV_4875,A1,HIV-1,1G3,4919
NCIDIV_4875,A1,HIV-1,1A4,4092
NCIDIV_4875,A1,HIV-1,1B4,5451
NCIDIV_4875,A1,HHV-3,9A4,812
NCIDIV_4875,A1,HHV-3,9B4,518
NCIDIV_4875,A1,HHV-3,9C4,425
NCIDIV_4875,A1,HHV-3,9D4,509
NCIDIV_4875,A1,HHV-3,9F4,564
NCIDIV_4875,A1,YES1,4C9,1239
NCIDIV_4875,A1,YES1,4E9,1037
NCIDIV_4875,A1,YES1,4G9,908
NCIDIV_4875,A1,YES1,4B10,1232
NCIDIV_4875,A1,YES1,4C10,1109
NCIDIV_4875,A1,c-Src,1D4,3968
NCIDIV_4875,A1,c-Src,1D7,4750
NCIDIV_4875,A1,c-Src,1B10,3496
NCIDIV_4875,A1,c-Src,4G1,3616
NCIDIV_4875,A1,c-Src,9F11,2236
NCIDIV_4875,A1,FES,6A3,1437
NCIDIV_4875,A1,FES,6D5,754
NCIDIV_4875,A1,FES,6E7,1496
NCIDIV_4875,A1,FES,6C10,1187
NCIDIV_4875,A1,FES,7D3,1903
NCIDIV_4875,A1,EYFP,3C5,29817
NCIDIV_4875,A1,EYFP,3D5,34954
NCIDIV_4875,A1,EYFP,3F5,36807
NCIDIV_4875,A1,EYFP,3H5,25219
NCIDIV_4875,A1,EYFP,3A6,36097
NCIDIV_4875,A2,CCHFV,6A1,69
NCIDIV_4875,A2,CCHFV,6B1,33
NCIDIV_4875,A2,CCHFV,6C1,14
NCIDIV_4875,A2,CCHFV,6E1,50
NCIDIV_4875,A2,CCHFV,6F1,28
NCIDIV_4875,A2,DUGV,7D10,292
NCIDIV_4875,A2,DUGV,2H8,182
NCIDIV_4875,A2,DUGV,2A9,184
NCIDIV_4875,A2,DUGV,2C9,248
NCIDIV_4875,A2,DUGV,2D9,204
NCIDIV_4875,A2,NWV,7B12,254
NCIDIV_4875,A2,NWV,10A12,546
NCIDIV_4875,A2,NWV,10B12,526
NCIDIV_4875,A2,NWV,10D12,372
NCIDIV_4875,A2,NWV,10E12,270
NCIDIV_4875,A2,SHV,3F11,31
NCIDIV_4875,A2,SHV,3H11,10
NCIDIV_4875,A2,SHV,3A12,25
NCIDIV_4875,A2,SHV,3E12,49
NCIDIV_4875,A2,SHV,3F12,40
NCIDIV_4875,A2,LV,6B3,269
NCIDIV_4875,A2,LV,6C3,344
NCIDIV_4875,A2,LV,6D3,463
NCIDIV_4875,A2,LV,6E3,227
NCIDIV_4875,A2,LV,6G3,268
NCIDIV_4875,A2,HCoV-229E-3CL,5D8,848
NCIDIV_4875,A2,HCoV-229E-3CL,5E8,695
NCIDIV_4875,A2,HCoV-229E-3CL,5F8,738
NCIDIV_4875,A2,HCoV-229E-3CL,5H8,637
NCIDIV_4875,A2,HCoV-229E-3CL,5A9,183
NCIDIV_4875,A2,HCoV-NL63-3CL,5H10,825
NCIDIV_4875,A2,HCoV-NL63-3CL,5A11,925
NCIDIV_4875,A2,HCoV-NL63-3CL,5C11,953
NCIDIV_4875,A2,HCoV-NL63-3CL,5E11,335
NCIDIV_4875,A2,HCoV-NL63-3CL,5F11,1097
NCIDIV_4875,A2,SARS-CoV-1-3CL,2F1,208
NCIDIV_4875,A2,SARS-CoV-1-3CL,2G1,251
NCIDIV_4875,A2,SARS-CoV-1-3CL,2A2,148
NCIDIV_4875,A2,SARS-CoV-1-3CL,2C2,220
NCIDIV_4875,A2,SARS-CoV-1-3CL,2D2,108
NCIDIV_4875,A2,SARS-CoV-2-3CL,9E2,1450
NCIDIV_4875,A2,SARS-CoV-2-3CL,1E12,2120
NCIDIV_4875,A2,SARS-CoV-2-3CL,1G12,1757
NCIDIV_4875,A2,SARS-CoV-2-3CL,1H12,1661
NCIDIV_4875,A2,SARS-CoV-2-3CL,4E1,1715
NCIDIV_4875,A2,MERS-CoV-3CL,8B4,159
