runid,well,gene,barcode,counts
NCIDIV_4874,A1,CCHFV,6A1,91
NCIDIV_4874,A1,CCHFV,6B1,59
NCIDIV_4874,A1,CCHFV,6C1,18
NCIDIV_4874,A1,CCHFV,6E1,30
NCIDIV_4874,A1,CCHFV,6F1,131
NCIDIV_4874,A1,DUGV,7D10,396
NCIDIV_4874,A1,DUGV,2H8,310
NCIDIV_4874,A1,DUGV,2A9,372
NCIDIV_4874,A1,DUGV,2C9,476
NCIDIV_4874,A1,DUGV,2D9,274
NCIDIV_4874,A1,NWV,7B12,524
NCIDIV_4874,A1,NWV,10A12,1218
NCIDIV_4874,A1,NWV,10B12,712
NCIDIV_4874,A1,NWV,10D12,1015
NCIDIV_4874,A1,NWV,10E12,678
NCIDIV_4874,A1,SHV,3F11,17
NCIDIV_4874,A1,SHV,3H11,53
NCIDIV_4874,A1,SHV,3A12,93
NCIDIV_4874,A1,SHV,3E12,4
NCIDIV_4874,A1,SHV,3F12,63
NCIDIV_4874,A1,LV,6B3,600
NCIDIV_4874,A1,LV,6C3,705
NCIDIV_4874,A1,LV,6D3,555
NCIDIV_4874,A1,LV,6E3,752
NCIDIV_4874,A1,LV,6G3,483
NCIDIV_4874,A1,HCoV-229E-3CL,5D8,1396
NCIDIV_4874,A1,HCoV-229E-3CL,5E8,1567
NCIDIV_4874,A1,HCoV-229E-3CL,5F8,1464
NCIDIV_4874,A1,HCoV-229E-3CL,5H8,1725
NCIDIV_4874,A1,HCoV-229E-3CL,5A9,1240
NCIDIV_4874,A1,HCoV-NL63-3CL,5H10,1649
NCIDIV_4874,A1,HCoV-NL63-3CL,5A11,1817
NCIDIV_4874,A1,HCoV-NL63-3CL,5C11,3211
NCIDIV_4874,A1,HCoV-NL63-3CL,5E11,1367
NCIDIV_4874,A1,HCoV-NL63-3CL,5F11,3082
NCIDIV_4874,A1,SARS-CoV-1-3CL,2F1,385
NCIDIV_4874,A1,SARS-CoV-1-3CL,2G1,710
NCIDIV_4874,A1,SARS-CoV-1-3CL,2A2,440
NCIDIV_4874,A1,SARS-CoV-1-3CL,2C2,573
NCIDIV_4874,A1,SARS-CoV-1-3CL,2D2,480
NCIDIV_4874,A1,SARS-CoV-2-3CL,9E2,2756
NCIDIV_4874,A1,SARS-CoV-2-3CL,1E12,2301
NCIDIV_4874,A1,SARS-CoV-2-3CL,1G12,3662
NCIDIV_4874,A1,SARS-CoV-2-3CL,1H12,3540
NCIDIV_4874,A1,SARS-CoV-2-3CL,4E1,4542
NCIDIV_4874,A1,MERS-CoV-3CL,8B4,370
NCIDIV_4874,A1,MERS-CoV-3CL,8D4,233
NCIDIV_4874,A1,MERS-CoV-3CL,8F4,393
NCIDIV_4874,A1,MERS-CoV-3CL,8H4,301
NCIDIV_4874,A1,MERS-CoV-3CL,8A6,598
NCIDIV_4874,A1,HCoV-HKU1-3CL,3D10,2228
NCIDIV_4874,A1,HCoV-HKU1-3CL,3E10,1686
NCIDIV_4874,A1,HCoV-HKU1-3CL,3H10,1875
NCIDIV_4874,A1,HCoV-HKU1-3CL,3C11,1884
NCIDIV_4874,A1,HCoV-HKU1-3CL,3D11,1743
NCIDIV_4874,A1,HCoV-OC43-3CL,7G1,5051
NCIDIV_4874,A1,HCoV-OC43-3CL,7H1,6059
NCIDIV_4874,A1,HCoV-OC43-3CL,7A2,6142
NCIDIV_4874,A1,HCoV-OC43-3CL,7B2,4609
NCIDIV_4874,A1,HCoV-OC43-3CL,7D2,5628
NCIDIV_4874,A1,Bat-CoV-HKU4-3CL,7E3,989
NCIDIV_4874,A1,Bat-CoV-HKU4-3CL,7F3,951
NCIDIV_4874,A1,Bat-CoV-HKU4-3CL,7G3,1732
NCIDIV_4874,A1,Bat-CoV-HKU4-3CL,7H3,1723
NCIDIV_4874,A1,Bat-CoV-HKU4-3CL,7A4,1671
NCIDIV_4874,A1,Bat-CoV-HKU9-3CL,11D8,1490
NCIDIV_4874,A1,Bat-CoV-HKU9-3CL,11F8,971
NCIDIV_4874,A1,Bat-CoV-HKU9-3CL,11G8,880
NCIDIV_4874,A1,Bat-CoV-HKU9-3CL,11H8,720
NCIDIV_4874,A1,Bat-CoV-HKU9-3CL,11B9,635
NCIDIV_4874,A1,Bat-SV-CoVZC45-3CL,5C4,1273
NCIDIV_4874,A1,Bat-SV-CoVZC45-3CL,5D4,1318
NCIDIV_4874,A1,Bat-SV-CoVZC45-3CL,5F4,947
NCIDIV_4874,A1,Bat-SV-CoVZC45-3CL,9D6,1083
NCIDIV_4874,A1,Bat-SV-CoVZC45-3CL,5A5,1416
NCIDIV_4874,A1,Beluga-CoV-SW1,11D2,361
NCIDIV_4874,A1,Beluga-CoV-SW1,11G2,348
NCIDIV_4874,A1,Beluga-CoV-SW1,11H2,255
NCIDIV_4874,A1,Beluga-CoV-SW1,11A3,410
NCIDIV_4874,A1,Beluga-CoV-SW1,11B3,248
NCIDIV_4874,A1,HCoV-NL63-PLP2,6H1,692
NCIDIV_4874,A1,HCoV-NL63-PLP2,6A2,1243
NCIDIV_4874,A1,HCoV-NL63-PLP2,6C2,1409
NCIDIV_4874,A1,HCoV-NL63-PLP2,6E2,1162
NCIDIV_4874,A1,HCoV-NL63-PLP2,6F2,1145
NCIDIV_4874,A1,SARS-CoV-1-PLP,6B4,339
NCIDIV_4874,A1,SARS-CoV-1-PLP,6C4,242
NCIDIV_4874,A1,SARS-CoV-1-PLP,6D4,471
NCIDIV_4874,A1,SARS-CoV-1-PLP,6E4,305
NCIDIV_4874,A1,SARS-CoV-1-PLP,6G4,658
NCIDIV_4874,A1,SARS-CoV-2-PLP,6D6,1619
NCIDIV_4874,A1,SARS-CoV-2-PLP,6E6,2355
NCIDIV_4874,A1,SARS-CoV-2-PLP,6F6,2167
NCIDIV_4874,A1,SARS-CoV-2-PLP,6H6,1798
NCIDIV_4874,A1,SARS-CoV-2-PLP,6A7,2465
NCIDIV_4874,A1,MERS-CoV-PLP,6B9,1635
NCIDIV_4874,A1,MERS-CoV-PLP,6C9,1023
NCIDIV_4874,A1,MERS-CoV-PLP,6E9,806
NCIDIV_4874,A1,MERS-CoV-PLP,6F9,1091
NCIDIV_4874,A1,MERS-CoV-PLP,6H9,1205
NCIDIV_4874,A1,Bat-SL-CoVZC45-PLP2,7E2,1268
NCIDIV_4874,A1,Bat-SL-CoVZC45-PLP2,7G2,1307
NCIDIV_4874,A1,Bat-SL-CoVZC45-PLP2,7H2,560
NCIDIV_4874,A1,Bat-SL-CoVZC45-PLP2,7A3,1323
NCIDIV_4874,A1,Bat-SL-CoVZC45-PLP2,7B3,662
NCIDIV_4874,A1,LGTV,4C7,2667
NCIDIV_4874,A1,LGTV,4E10,2014
NCIDIV_4874,A1,LGTV,4F12,2479
NCIDIV_4874,A1,LGTV,4F7,1913
NCIDIV_4874,A1,LGTV,4F10,2671
NCIDIV_4874,A1,DENV,11C6,8068
NCIDIV_4874,A1,DENV,11D6,14100
NCIDIV_4874,A1,DENV,11H6,10952
NCIDIV_4874,A1,DENV,11A7,8592
NCIDIV_4874,A1,POWV,7B4,903
NCIDIV_4874,A1,POWV,7C4,1951
NCIDIV_4874,A1,POWV,7E4,1661
NCIDIV_4874,A1,POWV,7F4,1023
NCIDIV_4874,A1,POWV,7A5,1640
NCIDIV_4874,A1,WNV,7G6,3385
NCIDIV_4874,A1,WNV,7H6,1087
NCIDIV_4874,A1,WNV,7A7,4002
NCIDIV_4874,A1,WNV,7B7,4597
NCIDIV_4874,A1,WNV,7D7,2880
NCIDIV_4874,A1,ZIKV,1G7,4018
NCIDIV_4874,A1,ZIKV,1A8,3114
NCIDIV_4874,A1,ZIKV,1C8,3734
NCIDIV_4874,A1,ZIKV,1D8,3101
NCIDIV_4874,A1,ZIKV,1E8,4807
NCIDIV_4874,A1,HCV,7E12,3370
NCIDIV_4874,A1,HCV,7F12,3701
NCIDIV_4874,A1,HCV,7G12,2522
NCIDIV_4874,A1,HCV,7H12,2565
NCIDIV_4874,A1,HCV,9B1,1915
NCIDIV_4874,A1,SLEV,9H2,593
NCIDIV_4874,A1,SLEV,9B3,495
NCIDIV_4874,A1,SLEV,9E3,349
NCIDIV_4874,A1,SLEV,9F3,955
NCIDIV_4874,A1,SLEV,9H3,398
NCIDIV_4874,A1,KUNV,7A8,2577
NCIDIV_4874,A1,KUNV,7E8,3460
NCIDIV_4874,A1,KUNV,7F8,2596
NCIDIV_4874,A1,KUNV,7H8,3488
NCIDIV_4874,A1,KUNV,7D9,3102
NCIDIV_4874,A1,PV,2D6,3238
NCIDIV_4874,A1,PV,2F6,2625
NCIDIV_4874,A1,PV,2G6,2152
NCIDIV_4874,A1,PV,2B7,2533
NCIDIV_4874,A1,PV,2C7,2536
NCIDIV_4874,A1,SV-A,9B5,937
NCIDIV_4874,A1,SV-A,9D5,584
NCIDIV_4874,A1,SV-A,9E5,779
NCIDIV_4874,A1,SV-A,9F5,939
NCIDIV_4874,A1,SV-A,9G5,817
NCIDIV_4874,A1,HAV,7E11,4635
NCIDIV_4874,A1,HAV,7F11,5842
NCIDIV_4874,A1,HAV,7G11,5845
NCIDIV_4874,A1,HAV,7H11,6106
NCIDIV_4874,A1,EMCV,9B12,1940
NCIDIV_4874,A1,EMCV,9D12,3099
NCIDIV_4874,A1,EMCV,9E12,2184
NCIDIV_4874,A1,EMCV,9F12,1520
NCIDIV_4874,A1,HPeV,2A8,520
NCIDIV_4874,A1,HPeV,2B8,1071
NCIDIV_4874,A1,HPeV,2C8,1107
NCIDIV_4874,A1,HPeV,2D8,664
NCIDIV_4874,A1,HPeV,2E8,851
NCIDIV_4874,A1,HRV-B14,9C1,634
NCIDIV_4874,A1,HRV-B14,9H1,1303
NCIDIV_4874,A1,HRV-B14,9A2,900
NCIDIV_4874,A1,HRV-B14,9B2,852
NCIDIV_4874,A1,HRV-B14,9C2,750
NCIDIV_4874,A1,CV-B3,7E9,290
NCIDIV_4874,A1,CV-B3,7F9,327
NCIDIV_4874,A1,CV-B3,7H9,321
NCIDIV_4874,A1,CV-B3,7A10,229
NCIDIV_4874,A1,CV-B3,7B10,244
NCIDIV_4874,A1,HTLV,3B6,361
NCIDIV_4874,A1,HTLV,3D6,320
NCIDIV_4874,A1,HTLV,3F6,382
NCIDIV_4874,A1,HTLV,3A7,398
NCIDIV_4874,A1,HTLV,3B7,443
NCIDIV_4874,A1,HIV-2,7E10,4845
NCIDIV_4874,A1,HIV-2,7D12,6435
NCIDIV_4874,A1,HIV-2,9G2,6923
NCIDIV_4874,A1,HIV-2,9A5,7902
NCIDIV_4874,A1,HIV-2,9A9,6337
NCIDIV_4874,A1,HIV-1,1E3,5173
NCIDIV_4874,A1,HIV-1,9C10,7800
NCIDIV_4874,A1,HIV-1,1G3,6248
NCIDIV_4874,A1,HIV-1,1A4,9467
NCIDIV_4874,A1,HIV-1,1B4,6704
NCIDIV_4874,A1,HHV-3,9A4,569
NCIDIV_4874,A1,HHV-3,9B4,748
NCIDIV_4874,A1,HHV-3,9C4,561
NCIDIV_4874,A1,HHV-3,9D4,544
NCIDIV_4874,A1,HHV-3,9F4,416
NCIDIV_4874,A1,YES1,4C9,915
NCIDIV_4874,A1,YES1,4E9,1101
NCIDIV_4874,A1,YES1,4G9,1346
NCIDIV_4874,A1,YES1,4B10,727
NCIDIV_4874,A1,YES1,4C10,1299
NCIDIV_4874,A1,c-Src,1D4,3279
NCIDIV_4874,A1,c-Src,1D7,3120
NCIDIV_4874,A1,c-Src,1B10,2296
NCIDIV_4874,A1,c-Src,4G1,2954
NCIDIV_4874,A1,c-Src,9F11,2982
NCIDIV_4874,A1,FES,6A3,1573
NCIDIV_4874,A1,FES,6D5,785
NCIDIV_4874,A1,FES,6E7,1145
NCIDIV_4874,A1,FES,6C10,1320
NCIDIV_4874,A1,FES,7D3,1192
NCIDIV_4874,A1,EYFP,3C5,30978
NCIDIV_4874,A1,EYFP,3D5,32712
NCIDIV_4874,A1,EYFP,3F5,33805
NCIDIV_4874,A1,EYFP,3H5,26446
NCIDIV_4874,A1,EYFP,3A6,34513
NCIDIV_4874,A2,CCHFV,6A1,0
NCIDIV_4874,A2,CCHFV,6B1,24
NCIDIV_4874,A2,CCHFV,6C1,38
NCIDIV_4874,A2,CCHFV,6E1,66
NCIDIV_4874,A2,CCHFV,6F1,34
NCIDIV_4874,A2,DUGV,7D10,349
NCIDIV_4874,A2,DUGV,2H8,296
NCIDIV_4874,A2,DUGV,2A9,251
NCIDIV_4874,A2,DUGV,2C9,204
NCIDIV_4874,A2,DUGV,2D9,235
NCIDIV_4874,A2,NWV,7B12,388
NCIDIV_4874,A2,NWV,10A12,406
NCIDIV_4874,A2,NWV,10B12,327
NCIDIV_4874,A2,NWV,10D12,643
NCIDIV_4874,A2,NWV,10E12,455
NCIDIV_4874,A2,SHV,3F11,51
NCIDIV_4874,A2,SHV,3H11,20
NCIDIV_4874,A2,SHV,3A12,34
NCIDIV_4874,A2,SHV,3E12,20
NCIDIV_4874,A2,SHV,3F12,48
NCIDIV_4874,A2,LV,6B3,236
NCIDIV_4874,A2,LV,6C3,224
NCIDIV_4874,A2,LV,6D3,506
NCIDIV_4874,A2,LV,6E3,407
NCIDIV_4874,A2,LV,6G3,200
NCIDIV_4874,A2,HCoV-229E-3CL,5D8,716
NCIDIV_4874,A2,HCoV-229E-3CL,5E8,636
NCIDIV_4874,A2,HCoV-229E-3CL,5F8,804
NCIDIV_4874,A2,HCoV-229E-3CL,5H8,917
NCIDIV_4874,A2,HCoV-229E-3CL,5A9,1082
NCIDIV_4874,A2,HCoV-NL63-3CL,5H10,743
NCIDIV_4874,A2,HCoV-NL63-3CL,5A11,388
NCIDIV_4874,A2,HCoV-NL63-3CL,5C11,790
NCIDIV_4874,A2,HCoV-NL63-3CL,5E11,682
NCIDIV_4874,A2,HCoV-NL63-3CL,5F11,1205
NCIDIV_4874,A2,SARS-CoV-1-3CL,2F1,173
NCIDIV_4874,A2,SARS-CoV-1-3CL,2G1,511
NCIDIV_4874,A2,SARS-CoV-1-3CL,2A2,189
NCIDIV_4874,A2,SARS-CoV-1-3CL,2C2,291
NCIDIV_4874,A2,SARS-CoV-1-3CL,2D2,333
NCIDIV_4874,A2,SARS-CoV-2-3CL,9E2,1181
NCIDIV_4874,A2,SARS-CoV-2-3CL,1E12,1668
NCIDIV_4874,A2,SARS-CoV-2-3CL,1G12,1595
NCIDIV_4874,A2,SARS-CoV-2-3CL,1H12,1829
NCIDIV_4874,A2,SARS-CoV-2-3CL,4E1,2263
NCIDIV_4874,A2,MERS-CoV-3CL,8B4,284
NCIDIV_4874,A2,MERS-CoV-3CL,8D4,433
NCIDIV_4874,A2,MERS-CoV-3CL,8F4,112
NCIDIV_4874,A2,MERS-CoV-3CL,8H4,243
NCIDIV_4874,A2,MERS-CoV-3CL,8A6,232
NCIDIV_4874,A2,HCoV-HKU1-3CL,3D10,922
NCIDIV_4874,A2,HCoV-HKU1-3CL,3E10,843
NCIDIV_4874,A2,HCoV-HKU1-3CL,3H10,957
NCIDIV_4874,A2,HCoV-HKU1-3CL,3C11,1457
NCIDIV_4874,A2,HCoV-HKU1-3CL,3D11,1076
NCIDIV_4874,A2,HCoV-OC43-3CL,7G1,2313
NCIDIV_4874,A2,HCoV-OC43-3CL,7H1,2610
NCIDIV_4874,A2,HCoV-OC43-3CL,7A2,2991
NCIDIV_4874,A2,HCoV-OC43-3CL,7B2,1997
NCIDIV_4874,A2,HCoV-OC43-3CL,7D2,2192
NCIDIV_4874,A2,Bat-CoV-HKU4-3CL,7E3,439
NCIDIV_4874,A2,Bat-CoV-HKU4-3CL,7F3,614
NCIDIV_4874,A2,Bat-CoV-HKU4-3CL,7G3,667
NCIDIV_4874,A2,Bat-CoV-HKU4-3CL,7H3,555
NCIDIV_4874,A2,Bat-CoV-HKU4-3CL,7A4,711
NCIDIV_4874,A2,Bat-CoV-HKU9-3CL,11D8,443
NCIDIV_4874,A2,Bat-CoV-HKU9-3CL,11F8,568
NCIDIV_4874,A2,Bat-CoV-HKU9-3CL,11G8,478
NCIDIV_4874,A2,Bat-CoV-HKU9-3CL,11H8,306
NCIDIV_4874,A2,Bat-CoV-HKU9-3CL,11B9,907
NCIDIV_4874,A2,Bat-SV-CoVZC45-3CL,5C4,454
NCIDIV_4874,A2,Bat-SV-CoVZC45-3CL,5D4,742
NCIDIV_4874,A2,Bat-SV-CoVZC45-3CL,5F4,492
NCIDIV_4874,A2,Bat-SV-CoVZC45-3CL,9D6,537
