runid,well,gene,barcode,counts
NCIDIV_4873,A1,CCHFV,6A1,69
NCIDIV_4873,A1,CCHFV,6B1,51
NCIDIV_4873,A1,CCHFV,6C1,155
NCIDIV_4873,A1,CCHFV,6E1,43
NCIDIV_4873,A1,CCHFV,6F1,47
NCIDIV_4873,A1,DUGV,7D10,596
NCIDIV_4873,A1,DUGV,2H8,264
NCIDIV_4873,A1,DUGV,2A9,368
NCIDIV_4873,A1,DUGV,2C9,437
NCIDIV_4873,A1,DUGV,2D9,464
NCIDIV_4873,A1,NWV,7B12,720
NCIDIV_4873,A1,NWV,10A12,691
NCIDIV_4873,A1,NWV,10B12,731
NCIDIV_4873,A1,NWV,10D12,780
NCIDIV_4873,A1,NWV,10E12,1305
NCIDIV_4873,A1,SHV,3F11,73
NCIDIV_4873,A1,SHV,3H11,24
NCIDIV_4873,A1,SHV,3A12,107
NCIDIV_4873,A1,SHV,3E12,11
NCIDIV_4873,A1,SHV,3F12,65
NCIDIV_4873,A1,LV,6B3,646
NCIDIV_4873,A1,LV,6C3,525
NCIDIV_4873,A1,LV,6D3,724
NCIDIV_4873,A1,LV,6E3,618
NCIDIV_4873,A1,LV,6G3,385
NCIDIV_4873,A1,HCoV-229E-3CL,5D8,1852
NCIDIV_4873,A1,HCoV-229E-3CL,5E8,1444
NCIDIV_4873,A1,HCoV-229E-3CL,5F8,1933
NCIDIV_4873,A1,HCoV-229E-3CL,5H8,1391
NCIDIV_4873,A1,HCoV-229E-3CL,5A9,502
NCIDIV_4873,A1,HCoV-NL63-3CL,5H10,1522
NCIDIV_4873,A1,HCoV-NL63-3CL,5A11,1134
NCIDIV_4873,A1,HCoV-NL63-3CL,5C11,1506
NCIDIV_4873,A1,HCoV-NL63-3CL,5E11,1369
NCIDIV_4873,A1,HCoV-NL63-3CL,5F11,1535
NCIDIV_4873,A1,SARS-CoV-1-3CL,2F1,297
NCIDIV_4873,A1,SARS-CoV-1-3CL,2G1,778
NCIDIV_4873,A1,SARS-CoV-1-3CL,2A2,240
NCIDIV_4873,A1,SARS-CoV-1-3CL,2C2,401
NCIDIV_4873,A1,SARS-CoV-1-3CL,2D2,409
NCIDIV_4873,A1,SARS-CoV-2-3CL,9E2,4284
NCIDIV_4873,A1,SARS-CoV-2-3CL,1E12,3717
NCIDIV_4873,A1,SARS-CoV-2-3CL,1G12,2086
NCIDIV_4873,A1,SARS-CoV-2-3CL,1H12,3742
NCIDIV_4873,A1,SARS-CoV-2-3CL,4E1,2746
NCIDIV_4873,A1,MERS-CoV-3CL,8B4,361
NCIDIV_4873,A1,MERS-CoV-3CL,8D4,447
