runid,well,gene,barcode,counts
NCIDIV_4871,A1,CCHFV,6A1,50
NCIDIV_4871,A1,CCHFV,6B1,44
NCIDIV_4871,A1,CCHFV,6C1,75
NCIDIV_4871,A1,CCHFV,6E1,50
NCIDIV_4871,A1,CCHFV,6F1,53
NCIDIV_4871,A1,DUGV,7D10,203
NCIDIV_4871,A1,DUGV,2H8,182
NCIDIV_4871,A1,DUGV,2A9,228
NCIDIV_4871,A1,DUGV,2C9,287
NCIDIV_4871,A1,DUGV,2D9,289
NCIDIV_4871,A1,NWV,7B12,308
NCIDIV_4871,A1,NWV,10A12,582
NCIDIV_4871,A1,NWV,10B12,650
NCIDIV_4871,A1,NWV,10D12,813
NCIDIV_4871,A1,NWV,10E12,854
NCIDIV_4871,A1,SHV,3F11,42
NCIDIV_4871,A1,SHV,3H11,36
NCIDIV_4871,A1,SHV,3A12,36
NCIDIV_4871,A1,SHV,3E12,7
NCIDIV_4871,A1,SHV,3F12,30
NCIDIV_4871,A1,LV,6B3,456
NCIDIV_4871,A1,LV,6C3,565
NCIDIV_4871,A1,LV,6D3,667
NCIDIV_4871,A1,LV,6E3,465
NCIDIV_4871,A1,LV,6G3,524
NCIDIV_4871,A1,HCoV-229E-3CL,5D8,926
NCIDIV_4871,A1,HCoV-229E-3CL,5E8,598
NCIDIV_4871,A1,HCoV-229E-3CL,5F8,924
NCIDIV_4871,A1,HCoV-229E-3CL,5H8,1014
NCIDIV_4871,A1,HCoV-229E-3CL,5A9,266
NCIDIV_4871,A1,HCoV-NL63-3CL,5H10,628
NCIDIV_4871,A1,HCoV-NL63-3CL,5A11,1010
NCIDIV_4871,A1,HCoV-NL63-3CL,5C11,587
NCIDIV_4871,A1,HCoV-NL63-3CL,5E11,532
NCIDIV_4871,A1,HCoV-NL63-3CL,5F11,767
NCIDIV_4871,A1,SARS-CoV-1-3CL,2F1,290
NCIDIV_4871,A1,SARS-CoV-1-3CL,2G1,120
NCIDIV_4871,A1,SARS-CoV-1-3CL,2A2,78
NCIDIV_4871,A1,SARS-CoV-1-3CL,2C2,242
NCIDIV_4871,A1,SARS-CoV-1-3CL,2D2,150
NCIDIV_4871,A1,SARS-CoV-2-3CL,9E2,1372
NCIDIV_4871,A1,SARS-CoV-2-3CL,1E12,1811
NCIDIV_4871,A1,SARS-CoV-2-3CL,1G12,1153
NCIDIV_4871,A1,SARS-CoV-2-3CL,1H12,1095
NCIDIV_4871,A1,SARS-CoV-2-3CL,4E1,1565
NCIDIV_4871,A1,MERS-CoV-3CL,8B4,331
NCIDIV_4871,A1,MERS-CoV-3CL,8D4,335
NCIDIV_4871,A1,MERS-CoV-3CL,8F4,385
NCIDIV_4871,A1,MERS-CoV-3CL,8H4,232
NCIDIV_4871,A1,MERS-CoV-3CL,8A6,287
NCIDIV_4871,A1,HCoV-HKU1-3CL,3D10,1785
NCIDIV_4871,A1,HCoV-HKU1-3CL,3E10,1110
NCIDIV_4871,A1,HCoV-HKU1-3CL,3H10,1926
NCIDIV_4871,A1,HCoV-HKU1-3CL,3C11,1667
NCIDIV_4871,A1,HCoV-HKU1-3CL,3D11,1201
NCIDIV_4871,A1,HCoV-OC43-3CL,7G1,4821
NCIDIV_4871,A1,HCoV-OC43-3CL,7H1,3894
NCIDIV_4871,A1,HCoV-OC43-3CL,7A2,5310
NCIDIV_4871,A1,HCoV-OC43-3CL,7B2,3800
NCIDIV_4871,A1,HCoV-OC43-3CL,7D2,4007
NCIDIV_4871,A1,Bat-CoV-HKU4-3CL,7E3,523
NCIDIV_4871,A1,Bat-CoV-HKU4-3CL,7F3,533
NCIDIV_4871,A1,Bat-CoV-HKU4-3CL,7G3,841
NCIDIV_4871,A1,Bat-CoV-HKU4-3CL,7H3,848
NCIDIV_4871,A1,Bat-CoV-HKU4-3CL,7A4,540
NCIDIV_4871,A1,Bat-CoV-HKU9-3CL,11D8,512
NCIDIV_4871,A1,Bat-CoV-HKU9-3CL,11F8,208
NCIDIV_4871,A1,Bat-CoV-HKU9-3CL,11G8,254
NCIDIV_4871,A1,Bat-CoV-HKU9-3CL,11H8,215
NCIDIV_4871,A1,Bat-CoV-HKU9-3CL,11B9,176
NCIDIV_4871,A1,Bat-SV-CoVZC45-3CL,5C4,589
NCIDIV_4871,A1,Bat-SV-CoVZC45-3CL,5D4,853
