runid,well,gene,barcode,counts
NCIDIV_4865,A1,CCHFV,6A1,28
NCIDIV_4865,A1,CCHFV,6B1,50
NCIDIV_4865,A1,CCHFV,6C1,7
NCIDIV_4865,A1,CCHFV,6E1,105
NCIDIV_4865,A1,CCHFV,6F1,83
NCIDIV_4865,A1,DUGV,7D10,666
NCIDIV_4865,A1,DUGV,2H8,371
NCIDIV_4865,A1,DUGV,2A9,350
NCIDIV_4865,A1,DUGV,2C9,357
NCIDIV_4865,A1,DUGV,2D9,259
NCIDIV_4865,A1,NWV,7B12,505
NCIDIV_4865,A1,NWV,10A12,605
NCIDIV_4865,A1,NWV,10B12,383
NCIDIV_4865,A1,NWV,10D12,718
NCIDIV_4865,A1,NWV,10E12,326
NCIDIV_4865,A1,SHV,3F11,8
NCIDIV_4865,A1,SHV,3H11,17
NCIDIV_4865,A1,SHV,3A12,47
NCIDIV_4865,A1,SHV,3E12,104
NCIDIV_4865,A1,SHV,3F12,1
NCIDIV_4865,A1,LV,6B3,435
NCIDIV_4865,A1,LV,6C3,373
NCIDIV_4865,A1,LV,6D3,472
NCIDIV_4865,A1,LV,6E3,557
NCIDIV_4865,A1,LV,6G3,457
NCIDIV_4865,A1,HCoV-229E-3CL,5D8,1260
NCIDIV_4865,A1,HCoV-229E-3CL,5E8,742
NCIDIV_4865,A1,HCoV-229E-3CL,5F8,1057
NCIDIV_4865,A1,HCoV-229E-3CL,5H8,756
NCIDIV_4865,A1,HCoV-229E-3CL,5A9,1120
NCIDIV_4865,A1,HCoV-NL63-3CL,5H10,1165
NCIDIV_4865,A1,HCoV-NL63-3CL,5A11,1438
NCIDIV_4865,A1,HCoV-NL63-3CL,5C11,788
NCIDIV_4865,A1,HCoV-NL63-3CL,5E11,639
NCIDIV_4865,A1,HCoV-NL63-3CL,5F11,1563
NCIDIV_4865,A1,SARS-CoV-1-3CL,2F1,276
NCIDIV_4865,A1,SARS-CoV-1-3CL,2G1,177
NCIDIV_4865,A1,SARS-CoV-1-3CL,2A2,308
NCIDIV_4865,A1,SARS-CoV-1-3CL,2C2,367
NCIDIV_4865,A1,SARS-CoV-1-3CL,2D2,330
NCIDIV_4865,A1,SARS-CoV-2-3CL,9E2,2819
NCIDIV_4865,A1,SARS-CoV-2-3CL,1E12,2742
NCIDIV_4865,A1,SARS-CoV-2-3CL,1G12,2110
NCIDIV_4865,A1,SARS-CoV-2-3CL,1H12,2348
NCIDIV_4865,A1,SARS-CoV-2-3CL,4E1,2460
NCIDIV_4865,A1,MERS-CoV-3CL,8B4,633
NCIDIV_4865,A1,MERS-CoV-3CL,8D4,325
NCIDIV_4865,A1,MERS-CoV-3CL,8F4,200
NCIDIV_4865,A1,MERS-CoV-3CL,8H4,411
NCIDIV_4865,A1,MERS-CoV-3CL,8A6,147
NCIDIV_4865,A1,HCoV-HKU1-3CL,3D10,1453
NCIDIV_4865,A1,HCoV-HKU1-3CL,3E10,1771
NCIDIV_4865,A1,HCoV-HKU1-3CL,3H10,1992
NCIDIV_4865,A1,HCoV-HKU1-3CL,3C11,2479
NCIDIV_4865,A1,HCoV-HKU1-3CL,3D11,1342
NCIDIV_4865,A1,HCoV-OC43-3CL,7G1,4273
NCIDIV_4865,A1,HCoV-OC43-3CL,7H1,4997
NCIDIV_4865,A1,HCoV-OC43-3CL,7A2,4904
