runid,well,gene,barcode,counts
NCIDIV_4872,A1,CCHFV,6A1,56
NCIDIV_4872,A1,CCHFV,6B1,54
NCIDIV_4872,A1,CCHFV,6C1,39
NCIDIV_4872,A1,CCHFV,6E1,28
NCIDIV_4872,A1,CCHFV,6F1,116
NCIDIV_4872,A1,DUGV,7D10,311
NCIDIV_4872,A1,DUGV,2H8,270
NCIDIV_4872,A1,DUGV,2A9,461
NCIDIV_4872,A1,DUGV,2C9,312
NCIDIV_4872,A1,DUGV,2D9,169
NCIDIV_4872,A1,NWV,7B12,457
NCIDIV_4872,A1,NWV,10A12,586
NCIDIV_4872,A1,NWV,10B12,307
NCIDIV_4872,A1,NWV,10D12,500
NCIDIV_4872,A1,NWV,10E12,677
NCIDIV_4872,A1,SHV,3F11,17
NCIDIV_4872,A1,SHV,3H11,15
NCIDIV_4872,A1,SHV,3A12,66
NCIDIV_4872,A1,SHV,3E12,45
NCIDIV_4872,A1,SHV,3F12,82
NCIDIV_4872,A1,LV,6B3,274
NCIDIV_4872,A1,LV,6C3,302
NCIDIV_4872,A1,LV,6D3,255
NCIDIV_4872,A1,LV,6E3,308
NCIDIV_4872,A1,LV,6G3,213
NCIDIV_4872,A1,HCoV-229E-3CL,5D8,743
NCIDIV_4872,A1,HCoV-229E-3CL,5E8,248
NCIDIV_4872,A1,HCoV-229E-3CL,5F8,487
NCIDIV_4872,A1,HCoV-229E-3CL,5H8,503
NCIDIV_4872,A1,HCoV-229E-3CL,5A9,414
NCIDIV_4872,A1,HCoV-NL63-3CL,5H10,1102
NCIDIV_4872,A1,HCoV-NL63-3CL,5A11,1952
NCIDIV_4872,A1,HCoV-NL63-3CL,5C11,1861
NCIDIV_4872,A1,HCoV-NL63-3CL,5E11,1421
NCIDIV_4872,A1,HCoV-NL63-3CL,5F11,1155
NCIDIV_4872,A1,SARS-CoV-1-3CL,2F1,209
NCIDIV_4872,A1,SARS-CoV-1-3CL,2G1,212
NCIDIV_4872,A1,SARS-CoV-1-3CL,2A2,143
NCIDIV_4872,A1,SARS-CoV-1-3CL,2C2,407
NCIDIV_4872,A1,SARS-CoV-1-3CL,2D2,239
NCIDIV_4872,A1,SARS-CoV-2-3CL,9E2,2597
NCIDIV_4872,A1,SARS-CoV-2-3CL,1E12,1429
NCIDIV_4872,A1,SARS-CoV-2-3CL,1G12,3189
