runid,well,gene,barcode,counts
NCIDIV_4869,A1,CCHFV,6A1,42
NCIDIV_4869,A1,CCHFV,6B1,24
NCIDIV_4869,A1,CCHFV,6C1,20
NCIDIV_4869,A1,CCHFV,6E1,18
NCIDIV_4869,A1,CCHFV,6F1,62
NCIDIV_4869,A1,DUGV,7D10,272
NCIDIV_4869,A1,DUGV,2H8,186
NCIDIV_4869,A1,DUGV,2A9,246
NCIDIV_4869,A1,DUGV,2C9,197
NCIDIV_4869,A1,DUGV,2D9,279
NCIDIV_4869,A1,NWV,7B12,343
NCIDIV_4869,A1,NWV,10A12,468
NCIDIV_4869,A1,NWV,10B12,446
NCIDIV_4869,A1,NWV,10D12,575
NCIDIV_4869,A1,NWV,10E12,518
NCIDIV_4869,A1,SHV,3F11,81
NCIDIV_4869,A1,SHV,3H11,62
NCIDIV_4869,A1,SHV,3A12,28
NCIDIV_4869,A1,SHV,3E12,25
NCIDIV_4869,A1,SHV,3F12,80
NCIDIV_4869,A1,LV,6B3,240
NCIDIV_4869,A1,LV,6C3,196
NCIDIV_4869,A1,LV,6D3,188
NCIDIV_4869,A1,LV,6E3,366
NCIDIV_4869,A1,LV,6G3,131
NCIDIV_4869,A1,HCoV-229E-3CL,5D8,344
NCIDIV_4869,A1,HCoV-229E-3CL,5E8,469
NCIDIV_4869,A1,HCoV-229E-3CL,5F8,633
NCIDIV_4869,A1,HCoV-229E-3CL,5H8,820
NCIDIV_4869,A1,HCoV-229E-3CL,5A9,253
NCIDIV_4869,A1,HCoV-NL63-3CL,5H10,670
NCIDIV_4869,A1,HCoV-NL63-3CL,5A11,666
NCIDIV_4869,A1,HCoV-NL63-3CL,5C11,694
NCIDIV_4869,A1,HCoV-NL63-3CL,5E11,437
NCIDIV_4869,A1,HCoV-NL63-3CL,5F11,1000
NCIDIV_4869,A1,SARS-CoV-1-3CL,2F1,159
NCIDIV_4869,A1,SARS-CoV-1-3CL,2G1,174
NCIDIV_4869,A1,SARS-CoV-1-3CL,2A2,364
NCIDIV_4869,A1,SARS-CoV-1-3CL,2C2,198
NCIDIV_4869,A1,SARS-CoV-1-3CL,2D2,104
NCIDIV_4869,A1,SARS-CoV-2-3CL,9E2,1887
NCIDIV_4869,A1,SARS-CoV-2-3CL,1E12,2098
NCIDIV_4869,A1,SARS-CoV-2-3CL,1G12,1850
NCIDIV_4869,A1,SARS-CoV-2-3CL,1H12,1908
NCIDIV_4869,A1,SARS-CoV-2-3CL,4E1,2012
NCIDIV_4869,A1,MERS-CoV-3CL,8B4,314
NCIDIV_4869,A1,MERS-CoV-3CL,8D4,319
NCIDIV_4869,A1,MERS-CoV-3CL,8F4,238
NCIDIV_4869,A1,MERS-CoV-3CL,8H4,85
NCIDIV_4869,A1,MERS-CoV-3CL,8A6,219
NCIDIV_4869,A1,HCoV-HKU1-3CL,3D10,1233
NCIDIV_4869,A1,HCoV-HKU1-3CL,3E10,791
NCIDIV_4869,A1,HCoV-HKU1-3CL,3H10,1030
NCIDIV_4869,A1,HCoV-HKU1-3CL,3C11,1320
NCIDIV_4869,A1,HCoV-HKU1-3CL,3D11,940
NCIDIV_4869,A1,HCoV-OC43-3CL,7G1,1658
NCIDIV_4869,A1,HCoV-OC43-3CL,7H1,2097
NCIDIV_4869,A1,HCoV-OC43-3CL,7A2,3049
NCIDIV_4869,A1,HCoV-OC43-3CL,7B2,1852
NCIDIV_4869,A1,HCoV-OC43-3CL,7D2,2274
NCIDIV_4869,A1,Bat-CoV-HKU4-3CL,7E3,524
NCIDIV_4869,A1,Bat-CoV-HKU4-3CL,7F3,1153
NCIDIV_4869,A1,Bat-CoV-HKU4-3CL,7G3,1200
NCIDIV_4869,A1,Bat-CoV-HKU4-3CL,7H3,774
NCIDIV_4869,A1,Bat-CoV-HKU4-3CL,7A4,942
NCIDIV_4869,A1,Bat-CoV-HKU9-3CL,11D8,236
NCIDIV_4869,A1,Bat-CoV-HKU9-3CL,11F8,201
NCIDIV_4869,A1,Bat-CoV-HKU9-3CL,11G8,130
NCIDIV_4869,A1,Bat-CoV-HKU9-3CL,11H8,215
NCIDIV_4869,A1,Bat-CoV-HKU9-3CL,11B9,135
NCIDIV_4869,A1,Bat-SV-CoVZC45-3CL,5C4,466
NCIDIV_4869,A1,Bat-SV-CoVZC45-3CL,5D4,756
NCIDIV_4869,A1,Bat-SV-CoVZC45-3CL,5F4,690
NCIDIV_4869,A1,Bat-SV-CoVZC45-3CL,9D6,699
NCIDIV_4869,A1,Bat-SV-CoVZC45-3CL,5A5,825
NCIDIV_4869,A1,Beluga-CoV-SW1,11D2,77
NCIDIV_4869,A1,Beluga-CoV-SW1,11G2,113
NCIDIV_4869,A1,Beluga-CoV-SW1,11H2,81
NCIDIV_4869,A1,Beluga-CoV-SW1,11A3,197
NCIDIV_4869,A1,Beluga-CoV-SW1,11B3,114
NCIDIV_4869,A1,HCoV-NL63-PLP2,6H1,1477
NCIDIV_4869,A1,HCoV-NL63-PLP2,6A2,490
NCIDIV_4869,A1,HCoV-NL63-PLP2,6C2,434
NCIDIV_4869,A1,HCoV-NL63-PLP2,6E2,466
NCIDIV_4869,A1,HCoV-NL63-PLP2,6F2,350
NCIDIV_4869,A1,SARS-CoV-1-PLP,6B4,229
NCIDIV_4869,A1,SARS-CoV-1-PLP,6C4,302
NCIDIV_4869,A1,SARS-CoV-1-PLP,6D4,299
NCIDIV_4869,A1,SARS-CoV-1-PLP,6E4,236
NCIDIV_4869,A1,SARS-CoV-1-PLP,6G4,291
NCIDIV_4869,A1,SARS-CoV-2-PLP,6D6,425
NCIDIV_4869,A1,SARS-CoV-2-PLP,6E6,534
NCIDIV_4869,A1,SARS-CoV-2-PLP,6F6,542
NCIDIV_4869,A1,SARS-CoV-2-PLP,6H6,547
NCIDIV_4869,A1,SARS-CoV-2-PLP,6A7,603
NCIDIV_4869,A1,MERS-CoV-PLP,6B9,555
NCIDIV_4869,A1,MERS-CoV-PLP,6C9,394
NCIDIV_4869,A1,MERS-CoV-PLP,6E9,268
NCIDIV_4869,A1,MERS-CoV-PLP,6F9,382
NCIDIV_4869,A1,MERS-CoV-PLP,6H9,345
NCIDIV_4869,A1,Bat-SL-CoVZC45-PLP2,7E2,627
NCIDIV_4869,A1,Bat-SL-CoVZC45-PLP2,7G2,515
NCIDIV_4869,A1,Bat-SL-CoVZC45-PLP2,7H2,462
NCIDIV_4869,A1,Bat-SL-CoVZC45-PLP2,7A3,441
NCIDIV_4869,A1,Bat-SL-CoVZC45-PLP2,7B3,491
NCIDIV_4869,A1,LGTV,4C7,1279
NCIDIV_4869,A1,LGTV,4E10,1675
NCIDIV_4869,A1,LGTV,4F12,1001
NCIDIV_4869,A1,LGTV,4F7,1319
NCIDIV_4869,A1,LGTV,4F10,1396
NCIDIV_4869,A1,DENV,11C6,2589
NCIDIV_4869,A1,DENV,11D6,3655
NCIDIV_4869,A1,DENV,11H6,2424
NCIDIV_4869,A1,DENV,11A7,2984
NCIDIV_4869,A1,POWV,7B4,466
NCIDIV_4869,A1,POWV,7C4,1070
NCIDIV_4869,A1,POWV,7E4,1063
NCIDIV_4869,A1,POWV,7F4,1156
NCIDIV_4869,A1,POWV,7A5,616
NCIDIV_4869,A1,WNV,7G6,1350
NCIDIV_4869,A1,WNV,7H6,955
NCIDIV_4869,A1,WNV,7A7,1422
NCIDIV_4869,A1,WNV,7B7,1524
NCIDIV_4869,A1,WNV,7D7,1558
NCIDIV_4869,A1,ZIKV,1G7,2048
NCIDIV_4869,A1,ZIKV,1A8,2212
NCIDIV_4869,A1,ZIKV,1C8,1882
NCIDIV_4869,A1,ZIKV,1D8,2301
NCIDIV_4869,A1,ZIKV,1E8,2469
NCIDIV_4869,A1,HCV,7E12,1342
NCIDIV_4869,A1,HCV,7F12,1009
NCIDIV_4869,A1,HCV,7G12,1192
NCIDIV_4869,A1,HCV,7H12,861
