runid,well,gene,barcode,counts
NCIDIV_4864_1to1000_40h,A1,CCHFV,6A1,31
NCIDIV_4864_1to1000_40h,A1,CCHFV,6B1,7
NCIDIV_4864_1to1000_40h,A1,CCHFV,6C1,35
NCIDIV_4864_1to1000_40h,A1,CCHFV,6E1,51
NCIDIV_4864_1to1000_40h,A1,CCHFV,6F1,82
NCIDIV_4864_1to1000_40h,A1,DUGV,7D10,445
NCIDIV_4864_1to1000_40h,A1,DUGV,2H8,471
NCIDIV_4864_1to1000_40h,A1,DUGV,2A9,225
NCIDIV_4864_1to1000_40h,A1,DUGV,2C9,583
NCIDIV_4864_1to1000_40h,A1,DUGV,2D9,570
NCIDIV_4864_1to1000_40h,A1,NWV,7B12,721
NCIDIV_4864_1to1000_40h,A1,NWV,10A12,1031
NCIDIV_4864_1to1000_40h,A1,NWV,10B12,669
NCIDIV_4864_1to1000_40h,A1,NWV,10D12,690
NCIDIV_4864_1to1000_40h,A1,NWV,10E12,623
NCIDIV_4864_1to1000_40h,A1,SHV,3F11,123
NCIDIV_4864_1to1000_40h,A1,SHV,3H11,59
NCIDIV_4864_1to1000_40h,A1,SHV,3A12,32
NCIDIV_4864_1to1000_40h,A1,SHV,3E12,107
NCIDIV_4864_1to1000_40h,A1,SHV,3F12,54
NCIDIV_4864_1to1000_40h,A1,LV,6B3,268
NCIDIV_4864_1to1000_40h,A1,LV,6C3,390
NCIDIV_4864_1to1000_40h,A1,LV,6D3,401
NCIDIV_4864_1to1000_40h,A1,LV,6E3,428
NCIDIV_4864_1to1000_40h,A1,LV,6G3,180
NCIDIV_4864_1to1000_40h,A1,HCoV-229E-3CL,5D8,349
NCIDIV_4864_1to1000_40h,A1,HCoV-229E-3CL,5E8,675
NCIDIV_4864_1to1000_40h,A1,HCoV-229E-3CL,5F8,859
NCIDIV_4864_1to1000_40h,A1,HCoV-229E-3CL,5H8,759
NCIDIV_4864_1to1000_40h,A1,HCoV-229E-3CL,5A9,446
NCIDIV_4864_1to1000_40h,A1,HCoV-NL63-3CL,5H10,1962
NCIDIV_4864_1to1000_40h,A1,HCoV-NL63-3CL,5A11,1139
NCIDIV_4864_1to1000_40h,A1,HCoV-NL63-3CL,5C11,1984
NCIDIV_4864_1to1000_40h,A1,HCoV-NL63-3CL,5E11,978
NCIDIV_4864_1to1000_40h,A1,HCoV-NL63-3CL,5F11,2722
NCIDIV_4864_1to1000_40h,A1,SARS-CoV-1-3CL,2F1,290
NCIDIV_4864_1to1000_40h,A1,SARS-CoV-1-3CL,2G1,320
