runid,well,gene,barcode,counts
NCIDIV_4861_1to1000_40h,A1,CCHFV,6A1,80
NCIDIV_4861_1to1000_40h,A1,CCHFV,6B1,11
NCIDIV_4861_1to1000_40h,A1,CCHFV,6C1,48
NCIDIV_4861_1to1000_40h,A1,CCHFV,6E1,13
NCIDIV_4861_1to1000_40h,A1,CCHFV,6F1,26
NCIDIV_4861_1to1000_40h,A1,DUGV,7D10,311
NCIDIV_4861_1to1000_40h,A1,DUGV,2H8,318
NCIDIV_4861_1to1000_40h,A1,DUGV,2A9,251
NCIDIV_4861_1to1000_40h,A1,DUGV,2C9,382
NCIDIV_4861_1to1000_40h,A1,DUGV,2D9,551
NCIDIV_4861_1to1000_40h,A1,NWV,7B12,710
NCIDIV_4861_1to1000_40h,A1,NWV,10A12,685
NCIDIV_4861_1to1000_40h,A1,NWV,10B12,441
NCIDIV_4861_1to1000_40h,A1,NWV,10D12,702
NCIDIV_4861_1to1000_40h,A1,NWV,10E12,745
NCIDIV_4861_1to1000_40h,A1,SHV,3F11,35
NCIDIV_4861_1to1000_40h,A1,SHV,3H11,79
NCIDIV_4861_1to1000_40h,A1,SHV,3A12,52
NCIDIV_4861_1to1000_40h,A1,SHV,3E12,24
NCIDIV_4861_1to1000_40h,A1,SHV,3F12,49
NCIDIV_4861_1to1000_40h,A1,LV,6B3,178
NCIDIV_4861_1to1000_40h,A1,LV,6C3,310
NCIDIV_4861_1to1000_40h,A1,LV,6D3,325
NCIDIV_4861_1to1000_40h,A1,LV,6E3,275
NCIDIV_4861_1to1000_40h,A1,LV,6G3,234
NCIDIV_4861_1to1000_40h,A1,HCoV-229E-3CL,5D8,430
NCIDIV_4861_1to1000_40h,A1,HCoV-229E-3CL,5E8,356
NCIDIV_4861_1to1000_40h,A1,HCoV-229E-3CL,5F8,328
NCIDIV_4861_1to1000_40h,A1,HCoV-229E-3CL,5H8,368
NCIDIV_4861_1to1000_40h,A1,HCoV-229E-3CL,5A9,320
NCIDIV_4861_1to1000_40h,A1,HCoV-NL63-3CL,5H10,1486
