runid,well,gene,barcode,counts
NCIDIV_4863_1to1000_40h,A1,CCHFV,6A1,44
NCIDIV_4863_1to1000_40h,A1,CCHFV,6B1,105
NCIDIV_4863_1to1000_40h,A1,CCHFV,6C1,42
NCIDIV_4863_1to1000_40h,A1,CCHFV,6E1,52
NCIDIV_4863_1to1000_40h,A1,CCHFV,6F1,126
NCIDIV_4863_1to1000_40h,A1,DUGV,7D10,718
NCIDIV_4863_1to1000_40h,A1,DUGV,2H8,533
NCIDIV_4863_1to1000_40h,A1,DUGV,2A9,423
NCIDIV_4863_1to1000_40h,A1,DUGV,2C9,443
NCIDIV_4863_1to1000_40h,A1,DUGV,2D9,761
NCIDIV_4863_1to1000_40h,A1,NWV,7B12,734
NCIDIV_4863_1to1000_40h,A1,NWV,10A12,653
NCIDIV_4863_1to1000_40h,A1,NWV,10B12,485
NCIDIV_4863_1to1000_40h,A1,NWV,10D12,975
NCIDIV_4863_1to1000_40h,A1,NWV,10E12,922
NCIDIV_4863_1to1000_40h,A1,SHV,3F11,55
NCIDIV_4863_1to1000_40h,A1,SHV,3H11,26
NCIDIV_4863_1to1000_40h,A1,SHV,3A12,49
NCIDIV_4863_1to1000_40h,A1,SHV,3E12,35
NCIDIV_4863_1to1000_40h,A1,SHV,3F12,21
NCIDIV_4863_1to1000_40h,A1,LV,6B3,630
NCIDIV_4863_1to1000_40h,A1,LV,6C3,244
NCIDIV_4863_1to1000_40h,A1,LV,6D3,460
NCIDIV_4863_1to1000_40h,A1,LV,6E3,261
NCIDIV_4863_1to1000_40h,A1,LV,6G3,240
NCIDIV_4863_1to1000_40h,A1,HCoV-229E-3CL,5D8,214
NCIDIV_4863_1to1000_40h,A1,HCoV-229E-3CL,5E8,520
NCIDIV_4863_1to1000_40h,A1,HCoV-229E-3CL,5F8,309
NCIDIV_4863_1to1000_40h,A1,HCoV-229E-3CL,5H8,542
NCIDIV_4863_1to1000_40h,A1,HCoV-229E-3CL,5A9,258
NCIDIV_4863_1to1000_40h,A1,HCoV-NL63-3CL,5H10,708
NCIDIV_4863_1to1000_40h,A1,HCoV-NL63-3CL,5A11,2146
NCIDIV_4863_1to1000_40h,A1,HCoV-NL63-3CL,5C11,595
NCIDIV_4863_1to1000_40h,A1,HCoV-NL63-3CL,5E11,1243
NCIDIV_4863_1to1000_40h,A1,HCoV-NL63-3CL,5F11,1335
NCIDIV_4863_1to1000_40h,A1,SARS-CoV-1-3CL,2F1,371
NCIDIV_4863_1to1000_40h,A1,SARS-CoV-1-3CL,2G1,355
NCIDIV_4863_1to1000_40h,A1,SARS-CoV-1-3CL,2A2,228
NCIDIV_4863_1to1000_40h,A1,SARS-CoV-1-3CL,2C2,587
NCIDIV_4863_1to1000_40h,A1,SARS-CoV-1-3CL,2D2,282
NCIDIV_4863_1to1000_40h,A1,SARS-CoV-2-3CL,9E2,2786
NCIDIV_4863_1to1000_40h,A1,SARS-CoV-2-3CL,1E12,2810
NCIDIV_4863_1to1000_40h,A1,SARS-CoV-2-3CL,1G12,1906
NCIDIV_4863_1to1000_40h,A1,SARS-CoV-2-3CL,1H12,2213
NCIDIV_4863_1to1000_40h,A1,SARS-CoV-2-3CL,4E1,2343
NCIDIV_4863_1to1000_40h,A1,MERS-CoV-3CL,8B4,372
NCIDIV_4863_1to1000_40h,A1,MERS-CoV-3CL,8D4,603
NCIDIV_4863_1to1000_40h,A1,MERS-CoV-3CL,8F4,394
NCIDIV_4863_1to1000_40h,A1,MERS-CoV-3CL,8H4,162
NCIDIV_4863_1to1000_40h,A1,MERS-CoV-3CL,8A6,586
NCIDIV_4863_1to1000_40h,A1,HCoV-HKU1-3CL,3D10,1586
NCIDIV_4863_1to1000_40h,A1,HCoV-HKU1-3CL,3E10,1399
NCIDIV_4863_1to1000_40h,A1,HCoV-HKU1-3CL,3H10,1807
NCIDIV_4863_1to1000_40h,A1,HCoV-HKU1-3CL,3C11,1416
NCIDIV_4863_1to1000_40h,A1,HCoV-HKU1-3CL,3D11,1200
NCIDIV_4863_1to1000_40h,A1,HCoV-OC43-3CL,7G1,1712
NCIDIV_4863_1to1000_40h,A1,HCoV-OC43-3CL,7H1,1588
NCIDIV_4863_1to1000_40h,A1,HCoV-OC43-3CL,7A2,1805
NCIDIV_4863_1to1000_40h,A1,HCoV-OC43-3CL,7B2,810
NCIDIV_4863_1to1000_40h,A1,HCoV-OC43-3CL,7D2,1399
NCIDIV_4863_1to1000_40h,A1,Bat-CoV-HKU4-3CL,7E3,937
NCIDIV_4863_1to1000_40h,A1,Bat-CoV-HKU4-3CL,7F3,760
NCIDIV_4863_1to1000_40h,A1,Bat-CoV-HKU4-3CL,7G3,1695
NCIDIV_4863_1to1000_40h,A1,Bat-CoV-HKU4-3CL,7H3,967
NCIDIV_4863_1to1000_40h,A1,Bat-CoV-HKU4-3CL,7A4,1488
NCIDIV_4863_1to1000_40h,A1,Bat-CoV-HKU9-3CL,11D8,549
NCIDIV_4863_1to1000_40h,A1,Bat-CoV-HKU9-3CL,11F8,172
NCIDIV_4863_1to1000_40h,A1,Bat-CoV-HKU9-3CL,11G8,109
NCIDIV_4863_1to1000_40h,A1,Bat-CoV-HKU9-3CL,11H8,159
NCIDIV_4863_1to1000_40h,A1,Bat-CoV-HKU9-3CL,11B9,239
NCIDIV_4863_1to1000_40h,A1,Bat-SV-CoVZC45-3CL,5C4,952
NCIDIV_4863_1to1000_40h,A1,Bat-SV-CoVZC45-3CL,5D4,1306
NCIDIV_4863_1to1000_40h,A1,Bat-SV-CoVZC45-3CL,5F4,1421
NCIDIV_4863_1to1000_40h,A1,Bat-SV-CoVZC45-3CL,9D6,1683
NCIDIV_4863_1to1000_40h,A1,Bat-SV-CoVZC45-3CL,5A5,1276
NCIDIV_4863_1to1000_40h,A1,Beluga-CoV-SW1,11D2,203
NCIDIV_4863_1to1000_40h,A1,Beluga-CoV-SW1,11G2,154
NCIDIV_4863_1to1000_40h,A1,Beluga-CoV-SW1,11H2,229
NCIDIV_4863_1to1000_40h,A1,Beluga-CoV-SW1,11A3,256
NCIDIV_4863_1to1000_40h,A1,Beluga-CoV-SW1,11B3,228
NCIDIV_4863_1to1000_40h,A1,HCoV-NL63-PLP2,6H1,1259
NCIDIV_4863_1to1000_40h,A1,HCoV-NL63-PLP2,6A2,1114
NCIDIV_4863_1to1000_40h,A1,HCoV-NL63-PLP2,6C2,1017
NCIDIV_4863_1to1000_40h,A1,HCoV-NL63-PLP2,6E2,778
NCIDIV_4863_1to1000_40h,A1,HCoV-NL63-PLP2,6F2,984
NCIDIV_4863_1to1000_40h,A1,SARS-CoV-1-PLP,6B4,363
NCIDIV_4863_1to1000_40h,A1,SARS-CoV-1-PLP,6C4,418
NCIDIV_4863_1to1000_40h,A1,SARS-CoV-1-PLP,6D4,508
NCIDIV_4863_1to1000_40h,A1,SARS-CoV-1-PLP,6E4,695
NCIDIV_4863_1to1000_40h,A1,SARS-CoV-1-PLP,6G4,802
NCIDIV_4863_1to1000_40h,A1,SARS-CoV-2-PLP,6D6,644
NCIDIV_4863_1to1000_40h,A1,SARS-CoV-2-PLP,6E6,1381
NCIDIV_4863_1to1000_40h,A1,SARS-CoV-2-PLP,6F6,1282
NCIDIV_4863_1to1000_40h,A1,SARS-CoV-2-PLP,6H6,1157
NCIDIV_4863_1to1000_40h,A1,SARS-CoV-2-PLP,6A7,1076
NCIDIV_4863_1to1000_40h,A1,MERS-CoV-PLP,6B9,1486
NCIDIV_4863_1to1000_40h,A1,MERS-CoV-PLP,6C9,519
NCIDIV_4863_1to1000_40h,A1,MERS-CoV-PLP,6E9,559
NCIDIV_4863_1to1000_40h,A1,MERS-CoV-PLP,6F9,648
NCIDIV_4863_1to1000_40h,A1,MERS-CoV-PLP,6H9,700
NCIDIV_4863_1to1000_40h,A1,Bat-SL-CoVZC45-PLP2,7E2,924
NCIDIV_4863_1to1000_40h,A1,Bat-SL-CoVZC45-PLP2,7G2,591
NCIDIV_4863_1to1000_40h,A1,Bat-SL-CoVZC45-PLP2,7H2,621
NCIDIV_4863_1to1000_40h,A1,Bat-SL-CoVZC45-PLP2,7A3,450
NCIDIV_4863_1to1000_40h,A1,Bat-SL-CoVZC45-PLP2,7B3,651
NCIDIV_4863_1to1000_40h,A1,LGTV,4C7,1859
NCIDIV_4863_1to1000_40h,A1,LGTV,4E10,1680
NCIDIV_4863_1to1000_40h,A1,LGTV,4F12,1598
NCIDIV_4863_1to1000_40h,A1,LGTV,4F7,1905
NCIDIV_4863_1to1000_40h,A1,LGTV,4F10,2330
NCIDIV_4863_1to1000_40h,A1,DENV,11C6,5872
NCIDIV_4863_1to1000_40h,A1,DENV,11D6,7018
NCIDIV_4863_1to1000_40h,A1,DENV,11H6,5162
NCIDIV_4863_1to1000_40h,A1,DENV,11A7,6400
NCIDIV_4863_1to1000_40h,A1,POWV,7B4,1515
NCIDIV_4863_1to1000_40h,A1,POWV,7C4,1215
NCIDIV_4863_1to1000_40h,A1,POWV,7E4,1231
NCIDIV_4863_1to1000_40h,A1,POWV,7F4,1293
NCIDIV_4863_1to1000_40h,A1,POWV,7A5,743
NCIDIV_4863_1to1000_40h,A1,WNV,7G6,1623
NCIDIV_4863_1to1000_40h,A1,WNV,7H6,1172
NCIDIV_4863_1to1000_40h,A1,WNV,7A7,2294
NCIDIV_4863_1to1000_40h,A1,WNV,7B7,2719
NCIDIV_4863_1to1000_40h,A1,WNV,7D7,2171
NCIDIV_4863_1to1000_40h,A1,ZIKV,1G7,3396
NCIDIV_4863_1to1000_40h,A1,ZIKV,1A8,3218
NCIDIV_4863_1to1000_40h,A1,ZIKV,1C8,3707
NCIDIV_4863_1to1000_40h,A1,ZIKV,1D8,3158
NCIDIV_4863_1to1000_40h,A1,ZIKV,1E8,3001
NCIDIV_4863_1to1000_40h,A1,HCV,7E12,2224
NCIDIV_4863_1to1000_40h,A1,HCV,7F12,2269
NCIDIV_4863_1to1000_40h,A1,HCV,7G12,2321
NCIDIV_4863_1to1000_40h,A1,HCV,7H12,2175
NCIDIV_4863_1to1000_40h,A1,HCV,9B1,1514
NCIDIV_4863_1to1000_40h,A1,SLEV,9H2,317
NCIDIV_4863_1to1000_40h,A1,SLEV,9B3,467
NCIDIV_4863_1to1000_40h,A1,SLEV,9E3,338
NCIDIV_4863_1to1000_40h,A1,SLEV,9F3,487
NCIDIV_4863_1to1000_40h,A1,SLEV,9H3,409
NCIDIV_4863_1to1000_40h,A1,KUNV,7A8,1442
